2.380999999999999783e+00,3.343500000000000227e+01,8.553819999999999482e+02,2.700000000000000000e+01
1.723999999999999977e+00,4.621999999999999886e+01,1.545691000000000031e+03,4.300000000000000000e+01
2.040999999999999925e+00,5.091299999999999670e+01,4.733029999999999973e+02,3.000000000000000000e+01
1.754000000000000004e+00,7.538700000000000045e+01,8.543980000000000246e+02,3.800000000000000000e+01
2.040999999999999925e+00,2.878200000000000003e+01,4.632989999999999782e+02,3.400000000000000000e+01
1.961000000000000076e+00,5.489300000000000068e+01,8.524460000000000264e+02,3.000000000000000000e+01
2.380999999999999783e+00,3.343500000000000227e+01,8.553819999999999482e+02,2.700000000000000000e+01
1.818000000000000060e+00,1.163080000000000069e+02,1.094840999999999894e+03,3.100000000000000000e+01
2.128000000000000114e+00,1.934400000000000119e+01,3.758039999999999736e+02,3.800000000000000000e+01
1.786000000000000032e+00,7.334499999999999886e+01,5.332259999999999991e+02,3.700000000000000000e+01
1.667000000000000037e+00,5.341799999999999926e+01,1.458751999999999953e+03,4.300000000000000000e+01
2.040999999999999925e+00,5.388700000000000045e+01,8.798360000000000127e+02,2.900000000000000000e+01
1.852000000000000091e+00,4.775900000000000034e+01,9.290389999999999873e+02,4.000000000000000000e+01
1.852000000000000091e+00,7.858799999999999386e+01,1.195772999999999911e+03,3.000000000000000000e+01
1.786000000000000032e+00,1.364360000000000070e+02,1.400755000000000109e+03,3.000000000000000000e+01
1.818000000000000060e+00,1.163080000000000069e+02,1.094840999999999894e+03,3.100000000000000000e+01
2.221999999999999975e+00,3.395700000000000074e+01,1.052768000000000029e+03,2.900000000000000000e+01
1.818000000000000060e+00,5.012400000000000233e+01,1.249270999999999958e+03,3.800000000000000000e+01
1.754000000000000004e+00,6.928799999999999670e+01,1.124093000000000075e+03,3.700000000000000000e+01
1.923000000000000043e+00,6.673900000000000432e+01,1.389469000000000051e+03,2.800000000000000000e+01
1.818000000000000060e+00,1.190270000000000010e+02,1.086818999999999960e+03,3.100000000000000000e+01
2.221999999999999975e+00,1.440499999999999936e+01,7.932219999999999800e+02,3.400000000000000000e+01
1.923000000000000043e+00,2.838400000000000034e+01,5.014329999999999927e+02,3.400000000000000000e+01
1.723999999999999977e+00,8.549500000000000455e+01,5.499740000000000464e+02,3.900000000000000000e+01
2.128000000000000114e+00,1.934400000000000119e+01,3.758039999999999736e+02,3.800000000000000000e+01
2.040999999999999925e+00,5.388700000000000045e+01,8.798360000000000127e+02,2.900000000000000000e+01
2.221999999999999975e+00,3.684199999999999875e+01,1.262653999999999996e+03,2.700000000000000000e+01
1.852000000000000091e+00,1.132680000000000007e+02,1.412469000000000051e+03,2.900000000000000000e+01
2.439000000000000057e+00,4.588799999999999812e+01,6.505639999999999645e+02,2.400000000000000000e+01
2.040999999999999925e+00,5.352799999999999869e+01,4.012040000000000077e+02,3.000000000000000000e+01
1.818000000000000060e+00,6.010199999999999676e+01,1.590771999999999935e+03,3.200000000000000000e+01
1.818000000000000060e+00,3.413199999999999790e+01,1.135801999999999907e+03,4.000000000000000000e+01
2.040999999999999925e+00,5.852799999999999869e+01,5.465819999999999936e+02,2.900000000000000000e+01
2.221999999999999975e+00,5.033599999999999852e+01,7.138830000000000382e+02,2.900000000000000000e+01
2.326000000000000068e+00,3.075799999999999912e+01,8.448680000000000518e+02,2.800000000000000000e+01
1.852000000000000091e+00,9.942600000000000193e+01,1.510220000000000027e+03,2.900000000000000000e+01
1.786000000000000032e+00,8.798999999999999488e+01,1.346372000000000071e+03,3.100000000000000000e+01
1.695000000000000062e+00,5.632200000000000273e+01,1.763569999999999936e+03,3.900000000000000000e+01
1.723999999999999977e+00,7.993099999999999739e+01,5.941269999999999527e+02,3.900000000000000000e+01
2.128000000000000114e+00,3.497299999999999898e+01,3.727599999999999909e+02,3.200000000000000000e+01
2.380999999999999783e+00,3.458400000000000318e+01,3.407339999999999804e+02,2.900000000000000000e+01
1.754000000000000004e+00,8.710800000000000409e+01,1.466300999999999931e+03,3.300000000000000000e+01
2.173999999999999932e+00,5.193099999999999739e+01,5.899710000000000036e+02,2.900000000000000000e+01
2.128000000000000114e+00,9.575400000000000489e+01,2.056012000000000171e+03,2.400000000000000000e+01
1.723999999999999977e+00,4.375399999999999778e+01,1.950201999999999998e+03,4.300000000000000000e+01
1.754000000000000004e+00,8.274899999999999523e+01,1.421153999999999996e+03,3.400000000000000000e+01
1.612999999999999989e+00,8.007699999999999818e+01,1.105887999999999920e+03,4.700000000000000000e+01
1.667000000000000037e+00,5.457500000000000284e+01,9.792390000000000327e+02,4.300000000000000000e+01
1.695000000000000062e+00,6.297500000000000142e+01,1.115025000000000091e+03,4.000000000000000000e+01
1.818000000000000060e+00,9.327899999999999636e+01,1.575670000000000073e+03,3.000000000000000000e+01
2.083000000000000185e+00,2.553999999999999915e+01,8.337100000000000364e+02,3.300000000000000000e+01
1.887000000000000011e+00,7.156499999999999773e+01,7.614500000000000455e+02,3.100000000000000000e+01
2.083000000000000185e+00,2.653999999999999915e+01,7.945009999999999764e+02,3.200000000000000000e+01
1.961000000000000076e+00,2.611299999999999955e+01,4.742529999999999859e+02,3.400000000000000000e+01
1.818000000000000060e+00,3.413199999999999790e+01,1.135801999999999907e+03,4.000000000000000000e+01
1.723999999999999977e+00,9.224599999999999511e+01,1.333961000000000013e+03,3.500000000000000000e+01
2.040999999999999925e+00,5.091299999999999670e+01,4.733029999999999973e+02,3.000000000000000000e+01
1.887000000000000011e+00,4.930599999999999739e+01,1.499256000000000085e+03,3.200000000000000000e+01
2.380999999999999783e+00,3.343500000000000227e+01,8.553819999999999482e+02,2.700000000000000000e+01
1.695000000000000062e+00,4.758899999999999864e+01,1.476602000000000089e+03,4.400000000000000000e+01
1.852000000000000091e+00,8.185399999999999920e+01,1.116496000000000095e+03,3.100000000000000000e+01
2.632000000000000117e+00,6.049399999999999977e+01,6.956079999999999472e+02,2.300000000000000000e+01
1.961000000000000076e+00,6.173899999999999721e+01,1.424750000000000000e+03,2.900000000000000000e+01
2.380999999999999783e+00,1.772899999999999920e+01,1.060114000000000033e+03,3.200000000000000000e+01
1.667000000000000037e+00,5.441100000000000136e+01,1.434423999999999978e+03,4.300000000000000000e+01
2.221999999999999975e+00,5.582300000000000040e+01,6.732630000000000337e+02,2.800000000000000000e+01
1.923000000000000043e+00,3.420000000000000284e+01,3.657400000000000091e+02,3.400000000000000000e+01
1.695000000000000062e+00,6.114500000000000313e+01,7.732000000000000455e+02,4.300000000000000000e+01
2.564000000000000057e+00,4.179599999999999937e+01,5.565810000000000173e+02,2.400000000000000000e+01
1.695000000000000062e+00,4.717300000000000182e+01,1.479728000000000065e+03,4.200000000000000000e+01
2.380999999999999783e+00,3.343500000000000227e+01,8.553819999999999482e+02,2.700000000000000000e+01
1.754000000000000004e+00,1.128220000000000027e+02,5.481209999999999809e+02,3.900000000000000000e+01
2.273000000000000131e+00,5.084100000000000108e+01,9.820869999999999891e+02,2.600000000000000000e+01
2.128000000000000114e+00,8.543600000000000705e+01,2.021162000000000035e+03,2.500000000000000000e+01
1.818000000000000060e+00,1.360560000000000116e+02,7.514450000000000500e+02,3.000000000000000000e+01
1.923000000000000043e+00,2.231299999999999883e+01,3.140609999999999786e+02,3.700000000000000000e+01
2.380999999999999783e+00,3.343500000000000227e+01,8.553819999999999482e+02,2.700000000000000000e+01
1.786000000000000032e+00,6.114099999999999824e+01,1.339752999999999929e+03,3.800000000000000000e+01
2.380999999999999783e+00,3.388100000000000023e+01,3.814279999999999973e+02,2.700000000000000000e+01
2.040999999999999925e+00,4.058500000000000085e+01,1.854743999999999915e+03,2.800000000000000000e+01
1.818000000000000060e+00,5.863600000000000279e+01,3.336440000000000055e+02,3.600000000000000000e+01
1.786000000000000032e+00,6.721800000000000352e+01,5.813400000000000318e+02,4.100000000000000000e+01
2.128000000000000114e+00,4.189000000000000057e+01,5.510979999999999563e+02,3.000000000000000000e+01
1.852000000000000091e+00,7.685899999999999466e+01,1.462356999999999971e+03,3.100000000000000000e+01
1.754000000000000004e+00,1.190420000000000016e+02,6.539180000000000064e+02,3.600000000000000000e+01
2.128000000000000114e+00,3.397299999999999898e+01,1.037712999999999965e+03,2.900000000000000000e+01
1.639000000000000012e+00,6.837699999999999534e+01,1.130844000000000051e+03,4.500000000000000000e+01
2.000000000000000000e+00,4.011099999999999710e+01,4.312959999999999923e+02,3.100000000000000000e+01
2.128000000000000114e+00,4.771399999999999864e+01,1.586299999999999955e+03,2.800000000000000000e+01
1.818000000000000060e+00,8.483100000000000307e+01,1.133394999999999982e+03,3.200000000000000000e+01
1.961000000000000076e+00,6.579399999999999693e+01,1.311219000000000051e+03,2.700000000000000000e+01
1.723999999999999977e+00,6.259400000000000119e+01,1.611181000000000040e+03,3.800000000000000000e+01
2.000000000000000000e+00,6.088700000000000045e+01,9.099059999999999491e+02,2.900000000000000000e+01
1.818000000000000060e+00,3.913900000000000290e+01,1.166501999999999953e+03,3.900000000000000000e+01
2.083000000000000185e+00,2.989000000000000057e+01,7.252140000000000555e+02,3.100000000000000000e+01
2.000000000000000000e+00,2.538400000000000034e+01,7.271570000000000391e+02,3.400000000000000000e+01
1.818000000000000060e+00,5.714600000000000080e+01,1.503595000000000027e+03,3.600000000000000000e+01
2.000000000000000000e+00,6.598900000000000432e+01,5.531200000000000045e+02,2.900000000000000000e+01
1.754000000000000004e+00,8.242400000000000659e+01,1.677945999999999913e+03,3.300000000000000000e+01
1.852000000000000091e+00,2.861899999999999977e+01,2.360233999999999924e+03,4.000000000000000000e+01
1.852000000000000091e+00,4.400699999999999790e+01,1.770479000000000042e+03,3.500000000000000000e+01
1.695000000000000062e+00,5.692199999999999704e+01,9.782569999999999482e+02,4.400000000000000000e+01
2.083000000000000185e+00,2.790599999999999881e+01,7.534320000000000164e+02,3.300000000000000000e+01
1.723999999999999977e+00,9.976699999999999591e+01,1.125084000000000060e+03,3.300000000000000000e+01
2.040999999999999925e+00,5.352799999999999869e+01,4.012040000000000077e+02,3.000000000000000000e+01
1.723999999999999977e+00,1.201059999999999945e+02,1.116391000000000076e+03,3.600000000000000000e+01
1.695000000000000062e+00,5.092900000000000205e+01,1.085152000000000044e+03,4.500000000000000000e+01
1.818000000000000060e+00,1.002789999999999964e+02,1.289297000000000025e+03,3.100000000000000000e+01
2.326000000000000068e+00,2.199099999999999966e+01,1.530425999999999931e+03,3.100000000000000000e+01
2.221999999999999975e+00,1.765899999999999892e+01,5.879619999999999891e+02,3.400000000000000000e+01
2.273000000000000131e+00,5.084100000000000108e+01,9.820869999999999891e+02,2.600000000000000000e+01
1.923000000000000043e+00,4.249900000000000233e+01,1.500351000000000113e+03,3.200000000000000000e+01
1.961000000000000076e+00,5.517900000000000205e+01,8.492069999999999936e+02,3.000000000000000000e+01
1.786000000000000032e+00,5.880499999999999972e+01,8.640069999999999482e+02,4.000000000000000000e+01
2.128000000000000114e+00,1.934400000000000119e+01,3.758039999999999736e+02,3.800000000000000000e+01
2.040999999999999925e+00,4.389000000000000057e+01,6.929940000000000282e+02,3.000000000000000000e+01
1.786000000000000032e+00,5.675800000000000267e+01,1.864325000000000045e+03,3.700000000000000000e+01
1.852000000000000091e+00,5.503099999999999881e+01,3.323570000000000277e+02,3.400000000000000000e+01
1.754000000000000004e+00,4.019100000000000250e+01,1.802080999999999904e+03,4.200000000000000000e+01
2.273000000000000131e+00,3.137199999999999989e+01,7.163920000000000528e+02,2.900000000000000000e+01
1.852000000000000091e+00,4.358400000000000318e+01,7.748329999999999700e+02,4.400000000000000000e+01
2.173999999999999932e+00,4.079500000000000171e+01,8.800099999999999909e+02,2.900000000000000000e+01
2.326000000000000068e+00,3.660600000000000165e+01,9.153029999999999973e+02,2.500000000000000000e+01
1.786000000000000032e+00,8.158799999999999386e+01,1.536857999999999947e+03,3.100000000000000000e+01
1.852000000000000091e+00,4.904899999999999949e+01,7.831820000000000164e+02,3.900000000000000000e+01
1.923000000000000043e+00,3.078699999999999903e+01,4.953679999999999950e+02,3.300000000000000000e+01
2.128000000000000114e+00,4.901299999999999812e+01,7.473999999999999773e+02,2.900000000000000000e+01
1.818000000000000060e+00,1.163080000000000069e+02,1.094840999999999894e+03,3.100000000000000000e+01
2.083000000000000185e+00,5.102400000000000091e+01,9.763410000000000082e+02,2.800000000000000000e+01
2.326000000000000068e+00,3.460600000000000165e+01,8.627649999999999864e+02,2.700000000000000000e+01
2.221999999999999975e+00,3.395700000000000074e+01,1.052768000000000029e+03,2.900000000000000000e+01
1.754000000000000004e+00,8.778600000000000136e+01,1.585537000000000035e+03,3.200000000000000000e+01
2.380999999999999783e+00,3.685399999999999920e+01,3.325919999999999845e+02,2.900000000000000000e+01
1.852000000000000091e+00,3.242399999999999949e+01,1.055713999999999942e+03,4.000000000000000000e+01
1.852000000000000091e+00,8.185399999999999920e+01,1.116496000000000095e+03,3.100000000000000000e+01
2.083000000000000185e+00,1.556700000000000017e+01,1.003245999999999981e+03,3.600000000000000000e+01
2.128000000000000114e+00,5.565100000000000335e+01,8.013940000000000055e+02,2.800000000000000000e+01
2.221999999999999975e+00,2.134400000000000119e+01,3.809900000000000091e+02,3.700000000000000000e+01
2.083000000000000185e+00,3.250500000000000256e+01,6.665629999999999882e+02,3.000000000000000000e+01
2.221999999999999975e+00,1.017000000000000028e+02,2.280007000000000062e+03,2.300000000000000000e+01
1.786000000000000032e+00,1.124320000000000022e+02,9.718250000000000455e+02,3.500000000000000000e+01
1.723999999999999977e+00,4.944899999999999807e+01,1.288955999999999904e+03,4.000000000000000000e+01
1.723999999999999977e+00,9.670900000000000318e+01,1.515419000000000096e+03,3.400000000000000000e+01
2.439000000000000057e+00,2.804500000000000171e+01,7.585919999999999845e+02,2.800000000000000000e+01
2.000000000000000000e+00,5.460699999999999932e+01,1.028183999999999969e+03,2.900000000000000000e+01
1.754000000000000004e+00,4.052400000000000091e+01,1.028950000000000045e+03,4.100000000000000000e+01
1.723999999999999977e+00,7.316700000000000159e+01,8.079130000000000109e+02,4.000000000000000000e+01
1.852000000000000091e+00,4.289099999999999824e+01,1.056723999999999933e+03,3.900000000000000000e+01
1.754000000000000004e+00,4.779399999999999693e+01,1.056960000000000036e+03,3.900000000000000000e+01
1.887000000000000011e+00,2.668599999999999994e+01,2.583159000000000106e+03,4.100000000000000000e+01
1.754000000000000004e+00,1.439590000000000032e+02,5.952490000000000236e+02,3.500000000000000000e+01
1.961000000000000076e+00,2.048400000000000176e+01,5.316730000000000018e+02,3.500000000000000000e+01
1.786000000000000032e+00,6.193099999999999739e+01,1.660932999999999993e+03,3.300000000000000000e+01
1.695000000000000062e+00,6.454200000000000159e+01,1.751778999999999996e+03,3.900000000000000000e+01
2.221999999999999975e+00,6.013700000000000045e+01,9.713819999999999482e+02,2.600000000000000000e+01
1.818000000000000060e+00,1.192000000000000028e+02,8.684429999999999836e+02,3.100000000000000000e+01
1.923000000000000043e+00,4.729299999999999926e+01,8.388719999999999573e+02,3.200000000000000000e+01
1.695000000000000062e+00,6.619799999999999329e+01,1.366099999999999909e+03,3.900000000000000000e+01
