2.270000000000000073e-01,5.709499999999999886e+01,2.110000000000000000e+02
2.800000000000000266e-01,5.594800000000000040e+01,1.620000000000000000e+02
2.670000000000000151e-01,3.417600000000000193e+01,2.010000000000000000e+02
1.199999999999999956e-01,1.254350000000000023e+02,3.240000000000000000e+02
1.199999999999999956e-01,1.272579999999999956e+02,3.190000000000000000e+02
2.000000000000000111e-01,9.179800000000000182e+01,2.110000000000000000e+02
2.530000000000000027e-01,3.092800000000000082e+01,2.050000000000000000e+02
2.800000000000000266e-01,5.594800000000000040e+01,1.620000000000000000e+02
2.670000000000000151e-01,4.813400000000000034e+01,1.680000000000000000e+02
1.729999999999999871e-01,7.736100000000000421e+01,3.250000000000000000e+02
2.530000000000000027e-01,4.237599999999999767e+01,1.960000000000000000e+02
1.469999999999999918e-01,1.171359999999999957e+02,3.190000000000000000e+02
1.600000000000000033e-01,9.417900000000000205e+01,3.130000000000000000e+02
1.469999999999999918e-01,1.314989999999999952e+02,3.130000000000000000e+02
2.800000000000000266e-01,3.384199999999999875e+01,2.010000000000000000e+02
1.729999999999999871e-01,7.736100000000000421e+01,3.250000000000000000e+02
2.670000000000000151e-01,4.230400000000000205e+01,1.960000000000000000e+02
1.469999999999999918e-01,9.724500000000000455e+01,3.240000000000000000e+02
1.869999999999999996e-01,7.444299999999999784e+01,3.250000000000000000e+02
1.869999999999999996e-01,9.017900000000000205e+01,3.130000000000000000e+02
2.399999999999999911e-01,4.962199999999999989e+01,1.960000000000000000e+02
1.869999999999999996e-01,8.441299999999999670e+01,3.240000000000000000e+02
2.399999999999999911e-01,3.675399999999999778e+01,2.050000000000000000e+02
2.000000000000000111e-01,7.920900000000000318e+01,2.700000000000000000e+02
1.330000000000000071e-01,1.107289999999999992e+02,3.240000000000000000e+02
1.600000000000000033e-01,9.058199999999999363e+01,3.300000000000000000e+02
2.129999999999999949e-01,5.964800000000000324e+01,2.160000000000000000e+02
1.600000000000000033e-01,9.234099999999999397e+01,3.190000000000000000e+02
1.729999999999999871e-01,8.780899999999999750e+01,3.240000000000000000e+02
1.600000000000000033e-01,1.281250000000000000e+02,7.400000000000000000e+01
3.870000000000000107e-01,2.659900000000000020e+01,5.300000000000000000e+01
1.600000000000000033e-01,1.281250000000000000e+02,7.400000000000000000e+01
3.200000000000000067e-01,1.230100000000000016e+01,6.500000000000000000e+01
1.600000000000000033e-01,1.281250000000000000e+02,7.400000000000000000e+01
1.600000000000000033e-01,1.281250000000000000e+02,7.400000000000000000e+01
4.269999999999999907e-01,4.096300000000000097e+01,3.300000000000000000e+01
3.870000000000000107e-01,2.659900000000000020e+01,5.300000000000000000e+01
1.600000000000000033e-01,1.281250000000000000e+02,7.400000000000000000e+01
2.929999999999999827e-01,1.288599999999999923e+01,7.000000000000000000e+01
1.600000000000000033e-01,1.281250000000000000e+02,7.400000000000000000e+01
5.200000000000000178e-01,2.612950000000000159e+02,1.800000000000000000e+01
3.069999999999999951e-01,1.330100000000000016e+01,6.400000000000000000e+01
4.530000000000000138e-01,1.088599999999999923e+01,3.900000000000000000e+01
2.929999999999999827e-01,1.391839999999999975e+02,3.300000000000000000e+01
2.530000000000000027e-01,1.451020000000000039e+02,4.900000000000000000e+01
3.200000000000000067e-01,1.230100000000000016e+01,6.500000000000000000e+01
2.670000000000000151e-01,1.437220000000000084e+02,4.500000000000000000e+01
5.200000000000000178e-01,2.612950000000000159e+02,1.800000000000000000e+01
1.600000000000000033e-01,1.281250000000000000e+02,7.400000000000000000e+01
3.069999999999999951e-01,1.330100000000000016e+01,6.400000000000000000e+01
3.200000000000000067e-01,1.106400000000000006e+01,8.100000000000000000e+01
1.600000000000000033e-01,1.281250000000000000e+02,7.400000000000000000e+01
4.799999999999999822e-01,1.481300000000000061e+01,3.300000000000000000e+01
6.700000000000000400e-02,1.673750000000000000e+02,4.920000000000000000e+02
4.530000000000000138e-01,1.088599999999999923e+01,3.900000000000000000e+01
1.600000000000000033e-01,1.281250000000000000e+02,7.400000000000000000e+01
2.800000000000000266e-01,1.432390000000000043e+02,3.900000000000000000e+01
4.400000000000000022e-01,1.065000000000000036e+01,4.900000000000000000e+01
3.069999999999999951e-01,3.582200000000000273e+01,5.300000000000000000e+01
3.069999999999999951e-01,1.330100000000000016e+01,6.400000000000000000e+01
4.269999999999999907e-01,3.908599999999999852e+01,3.900000000000000000e+01
3.069999999999999951e-01,1.230100000000000016e+01,7.000000000000000000e+01
2.800000000000000266e-01,1.432390000000000043e+02,3.900000000000000000e+01
3.069999999999999951e-01,1.330100000000000016e+01,6.400000000000000000e+01
3.200000000000000067e-01,1.230100000000000016e+01,6.500000000000000000e+01
5.200000000000000178e-01,2.612950000000000159e+02,1.800000000000000000e+01
3.200000000000000067e-01,1.230100000000000016e+01,6.500000000000000000e+01
3.200000000000000067e-01,1.230100000000000016e+01,6.500000000000000000e+01
3.069999999999999951e-01,1.230100000000000016e+01,7.000000000000000000e+01
8.000000000000000167e-02,1.664710000000000036e+02,4.980000000000000000e+02
2.929999999999999827e-01,1.288599999999999923e+01,7.000000000000000000e+01
5.200000000000000178e-01,2.570400000000000205e+02,1.900000000000000000e+01
3.200000000000000067e-01,1.230100000000000016e+01,6.500000000000000000e+01
4.670000000000000262e-01,1.271499999999999986e+01,3.800000000000000000e+01
2.670000000000000151e-01,1.432750000000000057e+02,5.500000000000000000e+01
3.069999999999999951e-01,1.230100000000000016e+01,7.000000000000000000e+01
2.800000000000000266e-01,1.432390000000000043e+02,3.900000000000000000e+01
3.330000000000000182e-01,1.082799999999999940e+01,8.100000000000000000e+01
1.069999999999999979e-01,1.761260000000000048e+02,4.870000000000000000e+02
3.069999999999999951e-01,1.330100000000000016e+01,6.400000000000000000e+01
2.800000000000000266e-01,1.432390000000000043e+02,3.900000000000000000e+01
1.600000000000000033e-01,1.231320000000000050e+02,8.500000000000000000e+01
2.929999999999999827e-01,1.387760000000000105e+02,3.800000000000000000e+01
2.670000000000000151e-01,1.428439999999999941e+02,6.100000000000000000e+01
3.069999999999999951e-01,1.330100000000000016e+01,6.400000000000000000e+01
3.200000000000000067e-01,1.130100000000000016e+01,7.600000000000000000e+01
2.929999999999999827e-01,1.288599999999999923e+01,7.000000000000000000e+01
8.000000000000000167e-02,1.661680000000000064e+02,4.990000000000000000e+02
6.700000000000000400e-02,1.665240000000000009e+02,5.080000000000000000e+02
3.069999999999999951e-01,1.330100000000000016e+01,6.400000000000000000e+01
2.670000000000000151e-01,1.437220000000000084e+02,4.500000000000000000e+01
1.069999999999999979e-01,1.764629999999999939e+02,4.830000000000000000e+02
2.929999999999999827e-01,1.188599999999999923e+01,7.100000000000000000e+01
1.600000000000000033e-01,1.281250000000000000e+02,7.400000000000000000e+01
2.670000000000000151e-01,1.437220000000000084e+02,4.500000000000000000e+01
3.200000000000000067e-01,1.230100000000000016e+01,6.500000000000000000e+01
3.069999999999999951e-01,1.330100000000000016e+01,6.400000000000000000e+01
2.929999999999999827e-01,1.387760000000000105e+02,3.800000000000000000e+01
2.129999999999999949e-01,6.234400000000000119e+01,9.600000000000000000e+01
2.670000000000000151e-01,1.446189999999999998e+02,3.800000000000000000e+01
2.929999999999999827e-01,3.669899999999999807e+01,6.500000000000000000e+01
2.670000000000000151e-01,1.446189999999999998e+02,3.800000000000000000e+01
3.069999999999999951e-01,1.330100000000000016e+01,6.400000000000000000e+01
4.269999999999999907e-01,1.587700000000000067e+01,5.400000000000000000e+01
3.469999999999999751e-01,1.230100000000000016e+01,5.900000000000000000e+01
2.929999999999999827e-01,3.669899999999999807e+01,6.500000000000000000e+01
3.069999999999999951e-01,1.330100000000000016e+01,6.400000000000000000e+01
2.929999999999999827e-01,1.288599999999999923e+01,7.000000000000000000e+01
3.069999999999999951e-01,1.330100000000000016e+01,6.400000000000000000e+01
3.069999999999999951e-01,1.365180000000000007e+02,3.300000000000000000e+01
2.929999999999999827e-01,3.936800000000000210e+01,5.900000000000000000e+01
2.670000000000000151e-01,1.432750000000000057e+02,5.500000000000000000e+01
2.270000000000000073e-01,6.237199999999999989e+01,9.300000000000000000e+01
4.530000000000000138e-01,1.041399999999999970e+01,5.400000000000000000e+01
8.000000000000000167e-02,1.656200000000000045e+02,5.140000000000000000e+02
4.400000000000000022e-01,4.089200000000000301e+01,3.800000000000000000e+01
2.800000000000000266e-01,1.427920000000000016e+02,4.900000000000000000e+01
2.929999999999999827e-01,1.288599999999999923e+01,7.000000000000000000e+01
4.530000000000000138e-01,1.041399999999999970e+01,5.400000000000000000e+01
2.800000000000000266e-01,1.432390000000000043e+02,3.900000000000000000e+01
3.069999999999999951e-01,1.330100000000000016e+01,6.400000000000000000e+01
4.269999999999999907e-01,3.817300000000000182e+01,5.000000000000000000e+01
2.800000000000000266e-01,1.427920000000000016e+02,4.900000000000000000e+01
3.069999999999999951e-01,1.230100000000000016e+01,7.000000000000000000e+01
2.670000000000000151e-01,1.437220000000000084e+02,4.500000000000000000e+01
1.600000000000000033e-01,1.226020000000000039e+02,9.700000000000000000e+01
2.800000000000000266e-01,1.423609999999999900e+02,5.500000000000000000e+01
4.269999999999999907e-01,9.650000000000000355e+00,5.500000000000000000e+01
8.000000000000000167e-02,1.654370000000000118e+02,5.150000000000000000e+02
6.700000000000000400e-02,1.660209999999999866e+02,5.130000000000000000e+02
1.069999999999999979e-01,1.764629999999999939e+02,4.830000000000000000e+02
2.670000000000000151e-01,1.432750000000000057e+02,5.500000000000000000e+01
2.929999999999999827e-01,1.374099999999999966e+02,4.400000000000000000e+01
3.069999999999999951e-01,1.361330000000000098e+02,4.500000000000000000e+01
2.270000000000000073e-01,6.141599999999999682e+01,9.800000000000000000e+01
8.000000000000000167e-02,1.652580000000000098e+02,5.260000000000000000e+02
4.400000000000000022e-01,1.065000000000000036e+01,4.900000000000000000e+01
2.800000000000000266e-01,1.427920000000000016e+02,4.900000000000000000e+01
